,p_id,p_name,p_price,p_discount,p_price_sale,p_price_org,p_margin,p_stock,p_size,p_new,p_best,p_delivery_day,p_category,p_img_id,p_regdate
960,acc_127,브라운 메탈 버클 슬림 벨트,9900,0,9900,9756,144,58,"S,M,L",n,n,8,acc,img_acc127,2019-12-03
961,acc_128,머스터드 솔리드 비니,19900,0,19900,2095,17805,82,"S,M,L",n,n,2,acc,img_acc128,2019-01-12
962,acc_129,바이올렛 솔리드 비니,19900,0,19900,14544,5356,82,"S,M,L",n,n,9,acc,img_acc129,2019-08-24
963,acc_130,브라운 솔리드 리브 롱롱 삭스,4900,0,4900,781,4119,71,"S,M,L",n,n,9,acc,img_acc130,2019-06-18
964,acc_131,블랙 장식 빈티지 벨트,15900,0,15900,1364,14536,41,"S,M,L",n,n,6,acc,img_acc131,2019-01-16
965,acc_132,화이트 솔리드 베이직 삭스,2900,0,2900,1656,1244,1,"S,M,L",n,n,4,acc,img_acc132,2019-08-25
966,acc_133,아이보리 보태니컬 태슬 스카프,25900,0,25900,12559,13341,31,"S,M,L",n,n,6,acc,img_acc133,2019-06-02
967,acc_134,브라운 배색 레터링 쁘띠 스카프,12900,0,12900,4146,8754,86,"S,M,L",n,n,8,acc,img_acc134,2019-05-21
968,acc_135,베이지 내추럴 베이직 버킷햇,19900,0,19900,4584,15316,49,"S,M,L",n,n,14,acc,img_acc135,2019-11-08
969,acc_136,네이비 솔리드 베이직 삭스,2900,0,2900,2168,732,67,"S,M,L",n,n,7,acc,img_acc136,2019-11-05
970,acc_137,블랙 페이크 레더 와이드 오링 벨트,19900,0,19900,7318,12582,25,"S,M,L",n,n,5,acc,img_acc137,2019-01-13
971,acc_138,바이올렛 솔리드 쁘띠 니트 머플러,19900,0,19900,9359,10541,35,"S,M,L",n,n,13,acc,img_acc138,2019-06-29
972,acc_139,블랙 글리터 링글 포인트 롱롱 삭스,3900,0,3900,3449,451,94,"S,M,L",n,n,6,acc,img_acc139,2019-10-22
973,acc_140,블랙 솔리드 페이크 레더 버클 벨트,19900,0,19900,8502,11398,32,"S,M,L",n,n,10,acc,img_acc140,2019-03-30
974,acc_141,블랙 글리터 리브 삭스,4900,0,4900,4027,873,15,"S,M,L",n,n,1,acc,img_acc141,2019-09-03
975,acc_142,오렌지 솔리드 쁘띠 니트 머플러,19900,0,19900,1199,18701,52,"S,M,L",n,n,4,acc,img_acc142,2019-03-05
976,acc_143,브라운 도트 쁘띠 머플러,19900,0,19900,1357,18543,64,"S,M,L",n,n,9,acc,img_acc143,2019-06-09
977,acc_144,블랙 솔리드 뉴스보이캡,29900,0,29900,7923,21977,50,"S,M,L",n,n,7,acc,img_acc144,2019-08-02
978,acc_145,블랙 솔리드 도트 쁘띠 스카트,12900,0,12900,10932,1968,28,"S,M,L",n,n,13,acc,img_acc145,2019-05-28
979,acc_146,네이비 페이즐리 쁘띠 스카프,12900,0,12900,4524,8376,21,"S,M,L",n,n,3,acc,img_acc146,2019-02-24
980,acc_147,블랙 솔리드 벨벳 헤어끈,4900,0,4900,3847,1053,49,"S,M,L",n,n,11,acc,img_acc147,2019-06-10
981,acc_148,그린 글리터 지그재그 하이 삭스,4900,0,4900,3363,1537,38,"S,M,L",n,n,1,acc,img_acc148,2019-03-16
982,acc_149,애쉬 컬러 배색 패턴 삭스,4900,0,4900,4708,192,35,"S,M,L",n,n,11,acc,img_acc149,2019-02-06
983,acc_150,베이지 베이직 밍크 헤어끈,4900,0,4900,4751,149,46,"S,M,L",n,n,8,acc,img_acc150,2019-02-23
984,acc_151,아이보리 라운지 빈티지 삭스,4900,0,4900,499,4401,7,"S,M,L",n,n,14,acc,img_acc151,2019-01-21
985,acc_152,그레이 글렌체크 마린 캡,29900,0,29900,21016,8884,36,"S,M,L",n,n,8,acc,img_acc152,2019-10-20
986,acc_153,블랙 솔리드 트위스트 헤어밴드,7900,0,7900,7139,761,16,"S,M,L",n,n,13,acc,img_acc153,2019-12-09
987,acc_154,블랙 베이직 밍크 헤어끈,4900,0,4900,4233,667,41,"S,M,L",n,n,8,acc,img_acc154,2019-01-17
988,acc_155,베이지 소프트 수면 삭스,4900,0,4900,1349,3551,80,"S,M,L",n,n,6,acc,img_acc155,2019-05-15
989,acc_156,네이비 배색 페이즐리 쁘띠스카프,12900,0,12900,7365,5535,18,"S,M,L",n,n,2,acc,img_acc156,2019-02-05
990,acc_157,베이지 포인트 셔링 롱롱 삭스,4900,0,4900,2330,2570,65,"S,M,L",y,n,8,acc,img_acc157,2019-07-01
991,acc_158,블랙 배색 링글 롱 삭스,4900,0,4900,13,4887,69,"S,M,L",n,n,7,acc,img_acc158,2019-06-21
992,acc_159,그레이 포인트 하운드투스 마린캡,29900,0,29900,188,29712,56,"S,M,L",n,n,14,acc,img_acc159,2019-10-28
993,acc_160,그레이 울 블렌디드 베이직 베레모,29900,0,29900,10623,19277,67,"S,M,L",n,n,1,acc,img_acc160,2019-09-09
994,acc_161,브라운 솔리드 뉴스보이캡,29900,0,29900,3604,26296,97,"S,M,L",n,n,11,acc,img_acc161,2019-07-02
995,acc_162,블랙 포인트 헤링본 베레모,29900,0,29900,1538,28362,48,"S,M,L",n,n,2,acc,img_acc162,2019-06-14
996,acc_163,베이지 베이직 포인트 스퀘어 벨트,15900,0,15900,12484,3416,81,"S,M,L",n,n,4,acc,img_acc163,2019-01-04
997,acc_164,블랙 솔리드 트위드 뉴보이스 캡,29900,0,29900,3220,26680,6,"S,M,L",n,n,4,acc,img_acc164,2019-11-22
998,acc_165,블루 솔리드 페이즐리 쁘띠 스카트,12900,0,12900,3527,9373,67,"S,M,L",n,n,14,acc,img_acc165,2019-04-25
999,acc_166,블랙 솔리드 베이직 볼캡,19900,0,19900,3796,16104,57,"S,M,L",n,n,2,acc,img_acc166,2019-09-23
1000,acc_167,브라운 솔리드 꼬임 헤어밴드,7900,0,7900,5686,2214,28,"S,M,L",n,n,8,acc,img_acc167,2019-03-10
1001,acc_168,블랙 베이직 니트 베레모,29900,0,29900,24309,5591,67,"S,M,L",n,n,9,acc,img_acc168,2019-03-09
1002,acc_169,애쉬 솔리드 꼬임 헤어밴드,7900,0,7900,1516,6384,66,"S,M,L",n,n,6,acc,img_acc169,2019-06-11
1003,acc_170,애쉬 솔리드 베이직 리브 삭스,3900,0,3900,1441,2459,76,"S,M,L",n,n,4,acc,img_acc170,2019-01-01
1004,acc_171,베이지 헤링본 롱롱 삭스,4900,0,4900,2157,2743,64,"S,M,L",n,n,4,acc,img_acc171,2019-01-13
1005,acc_172,아이보리 내추럴 베이직 버킷햇,19900,0,19900,7004,12896,83,"S,M,L",n,n,10,acc,img_acc172,2019-12-06
1006,acc_173,브릭 베이직 리브 삭스,3900,0,3900,325,3575,29,"S,M,L",n,n,10,acc,img_acc173,2019-05-31
1007,acc_174,바이올렛 글리터 지그재그 하이 삭스,4900,0,4900,4072,828,66,"S,M,L",n,n,14,acc,img_acc174,2019-11-15
1008,acc_175,블랙 글리터 스트라이프 삭스,4900,0,4900,4345,555,57,"S,M,L",n,n,12,acc,img_acc175,2019-08-31
1009,acc_176,네이비 배색 링글 롱 삭스,4900,0,4900,4802,98,37,"S,M,L",n,n,11,acc,img_acc176,2019-03-18
1010,acc_177,브릭 솔리드 트위스트 헤어밴드,7900,0,7900,1457,6443,33,"S,M,L",n,n,7,acc,img_acc177,2019-07-27
1011,acc_178,그레이 라운지 빈티지 삭스,4900,0,4900,287,4613,77,"S,M,L",n,n,2,acc,img_acc178,2019-06-04
1012,acc_179,브라운 솔리드 페이크 레더 버클 벨트,19900,0,19900,6101,13799,100,"S,M,L",n,n,10,acc,img_acc179,2019-09-10
1013,acc_180,새먼 체크 하이 삭스,4900,0,4900,1020,3880,16,"S,M,L",n,n,8,acc,img_acc180,2019-10-17
1014,acc_181,브릭 메탈 위빙 슬림 벨트,12900,0,12900,2597,10303,69,"S,M,L",n,n,7,acc,img_acc181,2019-03-06
1015,acc_182,베이지 포인트 헤링본 베레모,29900,0,29900,26703,3197,22,"S,M,L",n,n,9,acc,img_acc182,2019-01-11
1016,acc_183,블랙 베이직 스퀘어 버클 벨트,19900,0,19900,17840,2060,9,"S,M,L",n,n,5,acc,img_acc183,2019-12-13
1017,acc_184,베이지 베이직 롱롱 삭스,3900,0,3900,2373,1527,36,"S,M,L",n,n,7,acc,img_acc184,2019-10-08
1018,acc_185,네이비 체크 하이 삭스,4900,0,4900,567,4333,46,"S,M,L",n,n,10,acc,img_acc185,2019-06-08
1019,acc_186,블랙 미니멀 스퀘어 버클 슬림 벨트,15900,0,15900,7273,8627,25,"S,M,L",n,n,11,acc,img_acc186,2019-05-01
1020,acc_187,블랙 포인트 체크 베레모,29900,0,29900,21403,8497,9,"S,M,L",n,n,2,acc,img_acc187,2019-07-21
1021,acc_188,블랙 베이직 메탈링 슬림 벨트,12900,0,12900,12285,615,84,"S,M,L",n,n,12,acc,img_acc188,2019-01-27
1022,acc_189,블랙 포인트 셔링 롱롱 삭스,4900,0,4900,4398,502,53,"S,M,L",n,n,9,acc,img_acc189,2019-10-14
1023,acc_190,블랙 소프트 수면 삭스,4900,0,4900,4855,45,31,"S,M,L",y,n,7,acc,img_acc190,2019-03-16
1024,acc_191,레드 배색 페이즐리 쁘띠스카프,12900,0,12900,8508,4392,5,"S,M,L",n,n,5,acc,img_acc191,2019-08-23
1025,acc_192,라이트 퍼플 베이직 리브 삭스,3900,0,3900,2258,1642,51,"S,M,L",n,n,13,acc,img_acc192,2019-05-04
1026,acc_193,라이트 핑크 글리터 스트라이프 삭스,4900,0,4900,3445,1455,62,"S,M,L",n,n,4,acc,img_acc193,2019-03-19
1027,acc_194,네이비 글렌체크 볼캡,29900,0,29900,16466,13434,98,"S,M,L",n,n,4,acc,img_acc194,2019-08-21
1028,acc_195,새먼 솔리드 베이직 볼캡,19900,0,19900,5209,14691,71,"S,M,L",n,n,1,acc,img_acc195,2019-08-20
1029,acc_196,베이지  글리터 배색 타탄체크 삭스,3900,0,3900,2382,1518,53,"S,M,L",n,n,6,acc,img_acc196,2019-03-25
1030,acc_197,라이트 핑크 하트 포인트 삭스,4900,0,4900,4477,423,32,"S,M,L",n,n,8,acc,img_acc197,2019-04-17
1031,acc_198,그린 베이직 리브 삭스,3900,0,3900,285,3615,91,"S,M,L",n,n,11,acc,img_acc198,2019-02-23
1032,acc_199,블랙 도트 체크 롱롱 삭스,4900,0,4900,4084,816,18,"S,M,L",n,n,4,acc,img_acc199,2019-11-17
1033,acc_200,블랙 링글 다이아몬드 삭스,3900,0,3900,3565,335,48,"S,M,L",n,n,6,acc,img_acc200,2019-12-14
1034,acc_201,라이트 핑크 링글 다이아몬드 삭스,3900,0,3900,1062,2838,56,"S,M,L",n,n,10,acc,img_acc201,2019-11-09
1035,acc_202,브릭 포인트 버클 슬림 벨트,15900,0,15900,6174,9726,97,"S,M,L",n,n,12,acc,img_acc202,2019-06-05
1036,acc_203,그린 배색 빅 도트 쁘띠 스카프,9900,0,9900,9602,298,6,"S,M,L",n,n,11,acc,img_acc203,2019-06-20
1037,acc_204,올리브 글리터 링글 포인트 롱롱 삭스,3900,0,3900,1997,1903,20,"S,M,L",n,n,2,acc,img_acc204,2019-10-12
1038,acc_205,애쉬 베이직 롱롱 삭스,3900,0,3900,2695,1205,72,"S,M,L",n,n,13,acc,img_acc205,2019-06-11
1039,acc_206,블랙 베이직 리브 삭스,3900,0,3900,1614,2286,84,"S,M,L",n,n,10,acc,img_acc206,2019-10-23
1040,acc_207,블랙 메탈 위빙 슬림 벨트,12900,0,12900,7786,5114,33,"S,M,L",n,n,9,acc,img_acc207,2019-11-29
1041,acc_208,브라운 솔리드 스트라이프 쁘띠 스카프,9900,0,9900,3954,5946,95,"S,M,L",n,n,13,acc,img_acc208,2019-05-24
1042,acc_209,베이지 베이직 스퀘어 버클 벨트,19900,0,19900,1504,18396,51,"S,M,L",n,n,2,acc,img_acc209,2019-09-19
1043,acc_210,브릭 포인트 패턴 쁘띠 스카프,9900,0,9900,8966,934,31,"S,M,L",n,n,14,acc,img_acc210,2019-10-08
1044,acc_211,블랙 글리터 배색 타탄체크 삭스,3900,0,3900,1749,2151,49,"S,M,L",n,n,13,acc,img_acc211,2019-04-21
1045,acc_212,브라운 미니멀 스퀘어 버클 슬림 벨트,15900,0,15900,13668,2232,82,"S,M,L",n,n,1,acc,img_acc212,2019-04-25
1046,acc_213,블루 베이직 리브 삭스,3900,0,3900,1684,2216,15,"S,M,L",n,n,2,acc,img_acc213,2019-04-29
1047,acc_214,브릭 베이직 메탈링 슬림 벨트,12900,0,12900,10266,2634,75,"S,M,L",n,n,8,acc,img_acc214,2019-04-04
1048,acc_215,오렌지 멀티 패턴 롱롱 삭스,4900,0,4900,1945,2955,57,"S,M,L",n,n,12,acc,img_acc215,2019-10-02
1049,acc_216,라이트 그린 솔리드 베이직 볼캡,19900,0,19900,19590,310,38,"S,M,L",n,n,13,acc,img_acc216,2019-10-14
1050,acc_217,베이지 메탈 버클 스키니 벨트,12900,0,12900,12763,137,30,"S,M,L",n,n,12,acc,img_acc217,2019-04-06
1051,acc_218,블랙 하트 포인트 삭스,4900,0,4900,4429,471,85,"S,M,L",n,n,1,acc,img_acc218,2019-09-18
1052,acc_219,(2pcs) 물결 리본 헤어끈,3900,0,3900,3097,803,66,"S,M,L",n,n,6,acc,img_acc219,2019-10-13
1053,acc_220,베이지 솔리드 베이직 페이크 삭스,3900,0,3900,1,3899,57,"S,M,L",n,n,7,acc,img_acc220,2019-03-14
1054,acc_221,블랙 솔리드 베이직 베레모,29900,0,29900,22979,6921,20,"S,M,L",n,n,9,acc,img_acc221,2019-02-19
1055,acc_222,베이지 솔리드 베이직 볼캡,19900,0,19900,19452,448,83,"S,M,L",n,n,9,acc,img_acc222,2019-05-25
1056,acc_223,블랙 솔리드 베이직 삭스,2900,0,2900,2860,40,53,"S,M,L",y,n,2,acc,img_acc223,2019-05-29
1057,acc_224,블랙 베이직 포인트 헤어끈,3900,0,3900,2094,1806,95,"S,M,L",n,n,5,acc,img_acc224,2019-04-03
1058,acc_225,브라운 포인트 셔링 롱롱 삭스,4900,0,4900,196,4704,81,"S,M,L",n,n,1,acc,img_acc225,2019-05-05
1059,acc_226,베이지 베이직 아가일 플래드 삭스,4900,0,4900,4575,325,38,"S,M,L",n,n,3,acc,img_acc226,2019-10-08
1060,acc_227,(4pcs) 멀티 컬러 메탈 헤어끈,2900,0,2900,2063,837,52,"S,M,L",n,n,7,acc,img_acc227,2019-04-08
1061,acc_228,그린 베이직 니트 베레모,29900,0,29900,14602,15298,48,"S,M,L",n,n,3,acc,img_acc228,2019-11-30
1062,acc_229,블랙 페이크 레더 스키니 벨트,12900,0,12900,11458,1442,22,"S,M,L",n,n,10,acc,img_acc229,2019-12-07
1063,acc_230,카키 포인트 버클 슬림 벨트,15900,0,15900,11852,4048,36,"S,M,L",n,n,2,acc,img_acc230,2019-05-15
1064,acc_231,베이지 베이직 포인트 헤어끈,2900,0,2900,1643,1257,98,"S,M,L",n,n,8,acc,img_acc231,2019-01-30
1065,acc_232,블랙 솔리드 글리터 셔링 삭스,3900,0,3900,1295,2605,99,"S,M,L",n,n,10,acc,img_acc232,2019-01-19
1066,acc_233,블랙 솔리드 베이직 페이크 삭스,3900,0,3900,3481,419,66,"S,M,L",n,n,11,acc,img_acc233,2019-08-29
1067,acc_234,베이지 베이직 리브 삭스,3900,0,3900,193,3707,7,"S,M,L",n,n,4,acc,img_acc234,2019-04-06
1068,acc_235,브라운 배색 포인트 삭스,4900,0,4900,2688,2212,81,"S,M,L",n,n,13,acc,img_acc235,2019-11-11
1069,acc_236,블랙 솔리드 베이직 삭스,4900,0,4900,3960,940,97,"S,M,L",n,n,11,acc,img_acc236,2019-07-03
1070,acc_237,라이트 그린 베이직 아가일 플래드 삭스,4900,0,4900,244,4656,72,"S,M,L",n,n,12,acc,img_acc237,2019-03-08
1071,acc_238,레몬 베이직 리브 삭스,3900,0,3900,1864,2036,5,"S,M,L",n,n,1,acc,img_acc238,2019-02-27
1072,acc_239,라이트 그레이 하트 포인트 삭스,4900,0,4900,3298,1602,53,"S,M,L",n,n,5,acc,img_acc239,2019-08-22
1073,acc_240,베이지 솔리드 포인트 레오퍼드  삭스,4900,0,4900,1056,3844,36,"S,M,L",n,n,9,acc,img_acc240,2019-10-25
1074,acc_241,라이트 그린 네온 리브 롱롱 삭스,3900,0,3900,2447,1453,70,"S,M,L",n,n,11,acc,img_acc241,2019-10-06
1075,acc_242,브릭 솔리드 베이직 볼캡,19900,0,19900,18049,1851,99,"S,M,L",n,n,5,acc,img_acc242,2019-03-20
1076,acc_243,그레이 솔리드 베이직 페이크 삭스,3900,0,3900,1726,2174,49,"S,M,L",n,n,6,acc,img_acc243,2019-09-23
1077,acc_244,화이트 솔리드 베이직 페이크 삭스,3900,0,3900,1587,2313,30,"S,M,L",n,n,13,acc,img_acc244,2019-01-19
1078,acc_245,네이비 배색 포인트 삭스,4900,0,4900,3013,1887,80,"S,M,L",n,n,2,acc,img_acc245,2019-05-08
1079,acc_246,베이지 글리터 플레이드 체크 삭스,4900,0,4900,1398,3502,78,"S,M,L",n,n,7,acc,img_acc246,2019-08-05
1080,acc_247,(10pcs) 베이직 헤어끈,2900,0,2900,773,2127,71,"S,M,L",n,n,6,acc,img_acc247,2019-08-02
1081,acc_248,아이보리 포인트 로프 벨트,12900,0,12900,6314,6586,77,"S,M,L",n,n,3,acc,img_acc248,2019-10-21
1082,acc_249,그레이 솔리드 베이직 볼캡,19900,0,19900,6365,13535,37,"S,M,L",n,n,3,acc,img_acc249,2019-10-20
1083,acc_250,화이트 솔리드 베이직 삭스,2900,0,2900,264,2636,86,"S,M,L",n,n,2,acc,img_acc250,2019-07-05
1084,acc_251,(2pcs) 트위스트 헤어끈,3900,0,3900,1026,2874,37,"S,M,L",n,n,13,acc,img_acc251,2019-11-11
1085,acc_252,블랙 멀티 패턴 롱롱 삭스,4900,0,4900,2950,1950,48,"S,M,L",n,n,12,acc,img_acc252,2019-02-05
1086,acc_253,오렌지 네온 리브 롱롱 삭스,3900,0,3900,3839,61,69,"S,M,L",n,n,1,acc,img_acc253,2019-09-04
1087,acc_254,블랙 솔리드 리브 삭스,4900,0,4900,3826,1074,93,"S,M,L",n,n,1,acc,img_acc254,2019-02-15
1088,acc_255,네이비 솔리드 도트 리본 헤어끈,2900,0,2900,2565,335,35,"S,M,L",n,n,8,acc,img_acc255,2019-01-06
1089,acc_256,베이지 베이직 니트 베레모,29900,0,29900,22936,6964,66,"S,M,L",y,n,4,acc,img_acc256,2019-06-07
1090,acc_257,(2pcs) 포인트 리본 헤어끈,3900,0,3900,1551,2349,28,"S,M,L",n,n,12,acc,img_acc257,2019-07-23
1091,acc_258,카키 솔리드 베이직 볼캡,19900,0,19900,6017,13883,59,"S,M,L",n,n,7,acc,img_acc258,2019-08-26
1092,acc_259,그레이 글리터 플레이드 체크 삭스,4900,0,4900,1960,2940,33,"S,M,L",n,n,11,acc,img_acc259,2019-01-04
1093,acc_260,애쉬 솔리드 리브 삭스,4900,0,4900,3381,1519,91,"S,M,L",n,n,13,acc,img_acc260,2019-07-15
1094,acc_261,오렌지 솔리드 도트 리본 헤어끈,2900,0,2900,2278,622,48,"S,M,L",n,n,10,acc,img_acc261,2019-09-22
1095,acc_262,베이지 솔리드 베이직 페이크 삭스,3900,0,3900,2572,1328,89,"S,M,L",n,n,4,acc,img_acc262,2019-07-14
1096,acc_263,새먼 스트라이프 배색 리브 삭스,4900,0,4900,3940,960,64,"S,M,L",n,n,8,acc,img_acc263,2019-05-20
1097,acc_264,블랙 솔리드 베이직 페이크 삭스,3900,0,3900,1610,2290,73,"S,M,L",n,n,8,acc,img_acc264,2019-12-03
1098,acc_265,아이보리 멀티 도트 리본 헤어끈,2900,0,2900,58,2842,70,"S,M,L",n,n,7,acc,img_acc265,2019-01-26
1099,acc_266,라이트 핑크 멀티 도트 리본 헤어끈,2900,0,2900,272,2628,47,"S,M,L",n,n,2,acc,img_acc266,2019-02-17
1100,acc_267,(10pcs) 베이직 헤어끈,2900,0,2900,59,2841,6,"S,M,L",n,n,7,acc,img_acc267,2019-04-18
1101,acc_268,애쉬 솔리드 베이직 삭스,2900,0,2900,222,2678,24,"S,M,L",n,n,14,acc,img_acc268,2019-05-07
1102,acc_269,블랙 베이직 리브 삭스,3900,0,3900,2279,1621,17,"S,M,L",n,n,5,acc,img_acc269,2019-08-25
1103,acc_270,라이트 핑크 베이직 솔리드 페이크 삭스,2900,0,2900,1146,1754,61,"S,M,L",n,n,9,acc,img_acc270,2019-10-26
1104,acc_271,블랙 베이직 솔리드 페이크 삭스,2900,0,2900,1775,1125,84,"S,M,L",n,n,9,acc,img_acc271,2019-06-21
1105,acc_272,브라운 솔리드 레오파드 마린 캡,39900,0,39900,9597,30303,88,"S,M,L",n,n,12,acc,img_acc272,2019-02-18
1106,acc_273,화이트 베이직 솔리드 페이크 삭스,2900,0,2900,2174,726,61,"S,M,L",n,n,11,acc,img_acc273,2019-08-24
1107,acc_274,[ACTIVE8] 라벤더 베이직 브라탑,29900,20,23900,28181,-4281,56,"S,M,L",n,n,2,acc,img_acc274,2019-01-19
1108,acc_275,[ACTIVE8] 블랙 베이직 브라탑,29900,60,11900,27832,-15932,13,"S,M,L",n,n,7,acc,img_acc275,2019-05-20
1109,acc_276,아이보리 부클 리본 귀마개,19900,0,19900,5718,14182,79,"S,M,L",n,n,4,acc,img_acc276,2019-12-09
1110,acc_277,베이지 폼폼 니트 귀마개,15900,0,15900,5568,10332,66,"S,M,L",n,n,11,acc,img_acc277,2019-03-11
1111,acc_278,블랙 폼폼 니트 귀마개,15900,0,15900,13138,2762,63,"S,M,L",n,n,11,acc,img_acc278,2019-10-30
1112,acc_279,브라운 부클 리본 귀마개,19900,0,19900,18530,1370,4,"S,M,L",n,n,12,acc,img_acc279,2019-10-16
